Time,X-stress,Y-stress-13883,Z-stress-13883,XY-stress-13883,YZ-stress-13883,ZX-stress-13883,Effective Stress (v-m)-13883, X-strain-13883, Y-strain-13883, Z-strain-13883, XY-strain-13883, YZ-strain-13883, ZX-strain-13883
60999.988281000000000,-0.000011321480997,0.000002429444976,0.000020390642021,0.000002002207793,0.000000220868458,-0.000046818997362,0.000085714083980,-0.020237354562000,-0.001058888621600,0.021390110254000,0.000750838778910,-0.000528303091410,-0.073386281729000
61999.980469000000000,-0.000035183024011,-0.000021673216906,-0.000004413881470,0.000005449247055,0.000005448988304,-0.000047135876230,0.000086931577243,-0.020643057302000,-0.001183922519000,0.021326815709000,0.002768594771600,0.002768435049800,-0.074526593089000
62999.988281000000000,-0.000063406150730,-0.000049876831326,-0.000035970850149,0.000005476273600,0.000005370352483,-0.000044903226808,0.000082401136751,-0.021443394944000,-0.000794810533990,0.021019807085000,0.002766367048000,0.002908061724200,-0.077152334154000
63999.996094000000000,-0.000014260459466,0.000001881101980,0.000020661609597,0.000003891048436,0.000003616289632,-0.000046774344810,0.000086974570877,-0.023762160912000,-0.000846620067020,0.024676391855000,0.001632988918600,0.001912071602400,-0.081055320799000
64999.992188000000000,-0.000026367801183,-0.000010587177712,0.000007222662134,0.000002074277063,0.000004112024726,-0.000047102803364,0.000086988075054,-0.024731641635000,-0.000906621338800,0.025395549834000,0.000389089051170,0.002411209279700,-0.085521869361000
65999.984375000000000,-0.000035566859879,-0.000018521670427,-0.000000844005626,-0.000001568576181,0.000001058260182,-0.000048557936680,0.000089379631390,-0.026656992733000,-0.000741955474950,0.026950519532000,-0.001975242281300,0.000750087492630,-0.090720102191000
66999.992188000000000,-0.000007450843441,0.000007231534710,0.000026104560675,-0.000004634953257,-0.000001037390575,-0.000042707964894,0.000079927791376,-0.026933951303000,-0.001259676180800,0.028404936194000,-0.003763934364500,-0.000303213397270,-0.088582716882000
67999.984375000000000,-0.000008861731658,0.000006658016446,0.000024013810616,-0.000002137675438,0.000001788131954,-0.000042520980060,0.000079112869571,-0.027314785868000,-0.000792774488220,0.028285602108000,-0.002246916759800,0.001420619781100,-0.088378518820000
68999.984375000000000,-0.000044080010412,-0.000028977461625,-0.000013375497474,0.000000657769078,0.000001994611012,-0.000045231237891,0.000082812832261,-0.027492359281000,-0.000809716002550,0.027596499771000,-0.000561584834940,0.001725491485600,-0.090405791998000
69999.992188000000000,-0.000018236058168,-0.000002598243327,0.000017138669136,0.000003805955657,0.000004178328709,-0.000048786714615,0.000090437773906,-0.028945628554000,-0.001350701903000,0.030266162008000,0.001316353678700,0.003132169600600,-0.094537794590000
70999.992188000000000,-0.000070759640948,-0.000055187789258,-0.000036350211303,0.000004795414498,0.000004542652732,-0.000048647278163,0.000090117930085,-0.030512921512000,-0.001658101799000,0.030846143141000,0.001992447767400,0.003772261086900,-0.097210608423000
71999.976562000000000,-0.000081521560787,-0.000062534119934,-0.000039375143388,0.000002259060011,0.000002225028084,-0.000049381866120,0.000093179711257,-0.034090757370000,-0.001980282133400,0.034573644400000,0.000745643745180,0.002563514513900,-0.102245725690000
72999.984375000000000,-0.000125527090860,-0.000108025415100,-0.000089175380708,0.000000641446945,0.000000223984571,-0.000042240877519,0.000079660530901,-0.035189270973000,-0.001868483494000,0.034423239529000,-0.000167669291840,0.001664184732400,-0.101305142050000
73999.976562000000000,-0.000036480087147,-0.000016637677618,0.000005135119409,0.000000887091289,0.000002660345672,-0.000045006694563,0.000086024425400,-0.035956665874000,-0.001235687639600,0.036800656468000,-0.000042418661906,0.003208230249600,-0.103682205080000
